numero_expedient,codi_districte,nom_districte,codi_barri,nom_barri,codi_carrer,nom_carrer,num_postal,descripcio_dia_setmana,nk_Any,mes_any,nom_mes,dia_mes,hora_dia,descripcio_torn,longitud,latitud,causa,_id,etl_fecha_ingesta
2023S005250    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44403,Bolívia,0000X0000X,Dilluns,2023,9,Setembre,4,17,Tarda,2.186951029,41.399889949,Gir indegut o sense precaució,137,2026-05-11 10:16:15.963225
2023S004914    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,700756,Marítim del Bogatell,0102 0102,Dimarts,2023,8,Agost,15,15,Tarda,2.206740394,41.393948259,Desobeir altres senyals,138,2026-05-11 10:16:15.963225
2023S002095    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),000690000,Dimecres,2023,4,Abril,12,17,Tarda,2.209567765,41.399533898,No respectar distàncies,139,2026-05-11 10:16:15.963225
2023S003144    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),0024E0000,Dissabte,2023,5,Maig,27,5,Nit,2.218002296,41.406041674,Manca d'atenció a la conducció,140,2026-05-11 10:16:15.963225
2023S004148    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701278,Taulat,0266 0270,Dissabte,2023,7,Juliol,8,20,Tarda,2.218117298,41.40956493,Manca d'atenció a la conducció,141,2026-05-11 10:16:15.963225
2023S004334    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701278,Taulat,0272 0278,Dimarts,2023,7,Juliol,18,12,Matí,2.217508933,41.40955188,Manca d'atenció a la conducció,142,2026-05-11 10:16:15.963225
2023S005216    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,700654,Litoral,0073 0079,Dissabte,2023,9,Setembre,2,9,Matí,2.210344946,41.399853862,Manca d'atenció a la conducció,143,2026-05-11 10:16:15.963225
2023S006054    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0080A0080A,Dimarts,2023,11,Novembre,14,10,Matí,2.168732433,41.442582651,No determinada,157,2026-05-11 10:16:15.963225
2023S001565    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,700892,Garcia Fària,0014S0014S,Dissabte,2023,3,Març,18,13,Matí,2.213734829,41.402826298,No respectar distàncies,144,2026-05-11 10:16:15.963225
2023S000502    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,76807,Sardenya,0043 0043,Dijous,2023,1,Gener,26,9,Matí,2.188557249,41.391739749,Altres,145,2026-05-11 10:16:15.963225
2023S005039    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,30500,Badajoz,0175 0175,Dimecres,2023,8,Agost,23,16,Tarda,2.188681418,41.403762501,Manca d'atenció a la conducció,146,2026-05-11 10:16:15.963225
2023S002409    ,1,Ciutat Vella,1,el Raval,701266,Litoral (Llobregat),0021S0000,Dimarts,2023,4,Abril,25,14,Tarda,2.177623493,41.374298274,Manca d'atenció a la conducció,147,2026-05-11 10:16:15.963225
2023S000108    ,1,Ciutat Vella,1,el Raval,701349,Drassanes,0001 0001,Dissabte,2023,1,Gener,7,0,Nit,2.176307867,41.374762308,Canvi de carril sense precaució,148,2026-05-11 10:16:15.963225
2023S005567    ,1,Ciutat Vella,1,el Raval,308505,Sant Pau,0118 0118,Dijous,2023,9,Setembre,21,0,Nit,2.168721718,41.375981285,Manca d'atenció a la conducció,149,2026-05-11 10:16:15.963225
2023S002384    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,701414,C-31,020600000,Dilluns,2023,4,Abril,24,17,Tarda,2.187400294,41.404469384,Manca d'atenció a la conducció,150,2026-05-11 10:16:15.963225
2023S005015    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,322608,Selva de Mar,0001 0001,Dimarts,2023,8,Agost,22,19,Tarda,2.214091981,41.404024934,No respectar distàncies,151,2026-05-11 10:16:15.963225
2023S005840    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,322608,Selva de Mar,0001X0001X,Dimecres,2023,10,Octubre,4,7,Matí,2.214562827,41.404485818,No determinada,152,2026-05-11 10:16:15.963225
2023S000955    ,1,Ciutat Vella,1,el Raval,28203,Aurora,0014C0014C,Dijous,2023,2,Febrer,16,6,Matí,2.167832333,41.378509583,No cedir la dreta,153,2026-05-11 10:16:15.963225
2023S002910    ,1,Ciutat Vella,1,el Raval,34308,Rambla,0025 0025,Dimarts,2023,5,Maig,16,11,Matí,2.175432578,41.378415629,No respectat pas de vianants,154,2026-05-11 10:16:15.963225
2023S005996    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0062 0062,Dilluns,2023,10,Octubre,9,18,Tarda,2.169786689,41.374978141,Altres,155,2026-05-11 10:16:15.963225
2023S005551    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0062 0062,Dimecres,2023,9,Setembre,20,12,Matí,2.170002667,41.374967808,Desobeir semàfor,156,2026-05-11 10:16:15.963225
2023S006052    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0080A0080A,Dijous,2023,10,Octubre,12,6,Matí,2.167732853,41.374959533,Manca d'atenció a la conducció,158,2026-05-11 10:16:15.963225
2023S004061    ,1,Ciutat Vella,1,el Raval,198804,Paral·lel,0080A0080A,Dimecres,2023,7,Juliol,5,11,Matí,2.167732853,41.374959533,Gir indegut o sense precaució,159,2026-05-11 10:16:15.963225
2023S007613    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,367504,Doctor Trueta,0100 0100,Divendres,2023,12,Desembre,22,15,Tarda,2.197258985,41.393960831,Desobeir altres senyals,160,2026-05-11 10:16:15.963225
2023S001911    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,700654,Litoral,0042 0056,Dilluns,2023,4,Abril,3,18,Tarda,2.201537576,41.391115195,Manca d'atenció a la conducció,161,2026-05-11 10:16:15.963225
2023S005915    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,700654,Litoral,9993 9993,Divendres,2023,10,Octubre,6,15,Tarda,2.196177347,41.38779457,Altres,162,2026-05-11 10:16:15.963225
2023S006493    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,700654,Litoral,9993 9993,Dijous,2023,11,Novembre,2,20,Tarda,2.196177347,41.38779457,No determinada,163,2026-05-11 10:16:15.963225
2023S001897    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,701265,Litoral (Besòs),000870000,Dilluns,2023,4,Abril,3,8,Matí,2.196177347,41.38779457,No determinada,164,2026-05-11 10:16:15.963225
2023S005928    ,1,Ciutat Vella,1,el Raval,269200,Portal de Santa Madrona,0005 0011,Dissabte,2023,10,Octubre,7,1,Nit,2.175011996,41.375734404,Canvi de carril sense precaució,165,2026-05-11 10:16:15.963225
2023S001447    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,701266,Litoral (Llobregat),000870000,Diumenge,2023,3,Març,12,15,Tarda,2.195946327,41.38802292,Gir indegut o sense precaució,166,2026-05-11 10:16:15.963225
2023S002982    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,701266,Litoral (Llobregat),000870000,Divendres,2023,5,Maig,19,16,Tarda,2.196290448,41.388624503,No respectar distàncies,167,2026-05-11 10:16:15.963225
2023S003350    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,701497,B-10 (Llobregat),0022E0000,Dimarts,2023,6,Juny,6,7,Matí,2.191961937,41.384942829,Canvi de carril sense precaució,168,2026-05-11 10:16:15.963225
2023S004100    ,1,Ciutat Vella,1,el Raval,701266,Litoral (Llobregat),001100000,Divendres,2023,7,Juliol,7,2,Nit,2.177624444,41.374298731,No respectar distàncies,169,2026-05-11 10:16:15.963225
2023S004541    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana,0003 0003,Dimecres,2023,7,Juliol,26,19,Tarda,2.180673445,41.382363837,Manca d'atenció a la conducció,170,2026-05-11 10:16:15.963225
2023S003295    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana,0009 0009,Divendres,2023,6,Juny,2,15,Tarda,2.180161044,41.382749046,Manca precaució efectuar marxa enrera,171,2026-05-11 10:16:15.963225
2023S004853    ,1,Ciutat Vella,2,el Barri Gòtic,269301,Portaferrissa,0002 0002,Divendres,2023,8,Agost,11,12,Matí,2.171717742,41.383012447,Manca d'atenció a la conducció,172,2026-05-11 10:16:15.963225
2023S006591    ,10,Sant Martí,67,la Vila Olímpica del Poblenou,700664,Arquitecte Sert,0002 0002,Dimarts,2023,11,Novembre,7,11,Matí,2.200090474,41.389779785,No determinada,173,2026-05-11 10:16:15.963225
2023S001732    ,1,Ciutat Vella,2,el Barri Gòtic,34308,Rambla,0026X0026X,Diumenge,2023,3,Març,26,0,Nit,2.176142845,41.378242723,No respectat pas de vianants,174,2026-05-11 10:16:15.963225
2023S003237    ,1,Ciutat Vella,2,el Barri Gòtic,61402,Canuda,0006 0006,Dimarts,2023,5,Maig,30,14,Tarda,2.171398723,41.384647631,Altres,175,2026-05-11 10:16:15.963225
2023S007596    ,1,Ciutat Vella,2,el Barri Gòtic,303705,Sant Jaume,0007 0007,Dijous,2023,12,Desembre,21,20,Tarda,2.177155741,41.382507647,Manca d'atenció a la conducció,176,2026-05-11 10:16:15.963225
2023S001442    ,1,Ciutat Vella,1,el Raval,296508,Sant Antoni,0060 0060,Dissabte,2023,3,Març,11,2,Nit,2.163728493,41.381967571,Manca precaució incorporació circulació,177,2026-05-11 10:16:15.963225
2023S007376    ,1,Ciutat Vella,2,el Barri Gòtic,269108,Portal de la Pau,0007 0007,Dimarts,2023,12,Desembre,12,14,Tarda,2.177061018,41.37613738,Manca d'atenció a la conducció,178,2026-05-11 10:16:15.963225
2023S004909    ,1,Ciutat Vella,2,el Barri Gòtic,34308,Rambla,0038 0038,Dimarts,2023,8,Agost,15,2,Nit,2.175816995,41.37897982,Manca d'atenció a la conducció,179,2026-05-11 10:16:15.963225
2023S003681    ,1,Ciutat Vella,1,el Raval,250904,Pelai,0062S0062S,Dilluns,2023,6,Juny,19,16,Tarda,2.170085544,41.385492178,Desconegut,180,2026-05-11 10:16:15.963225
2023S006626    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",240707,Palau,9999 9999,Dimecres,2023,11,Novembre,8,16,Tarda,2.183261829,41.382577507,Altres,181,2026-05-11 10:16:15.963225
2023S005104    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",700813,Doctor Aiguader,0001X0001X,Diumenge,2023,8,Agost,27,10,Matí,2.185663873,41.382179091,Manca d'atenció a la conducció,182,2026-05-11 10:16:15.963225
2023S003358    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",700813,Doctor Aiguader,0001X0001X,Dissabte,2023,5,Maig,13,20,Tarda,2.185342663,41.382599002,Manca d'atenció a la conducció,183,2026-05-11 10:16:15.963225
2023S005717    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",700813,Doctor Aiguader,0015 0015,Dijous,2023,9,Setembre,28,14,Tarda,2.187642898,41.382490857,No respectar distàncies,184,2026-05-11 10:16:15.963225
2023S001880    ,1,Ciutat Vella,3,la Barceloneta,224904,Joan Borbó Comte Barcelona,0040 0040,Diumenge,2023,4,Abril,2,6,Matí,2.188088141,41.378036616,Desconegut,185,2026-05-11 10:16:15.963225
2023S001460    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades,0008 0008,Dilluns,2023,3,Març,13,12,Matí,2.18303992,41.38862548,Manca d'atenció a la conducció,186,2026-05-11 10:16:15.963225
2023S001833    ,1,Ciutat Vella,2,el Barri Gòtic,144204,Ample,0053 0053,Dijous,2023,3,Març,30,17,Tarda,2.180630457,41.381223898,No respectar distàncies,187,2026-05-11 10:16:15.963225
2023S006499    ,1,Ciutat Vella,3,la Barceloneta,197903,Marítim de la Barceloneta,0014 0014,Divendres,2023,11,Novembre,3,9,Matí,2.19204363,41.378889165,No determinada,188,2026-05-11 10:16:15.963225
2023S005371    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana,0045 0045,Dilluns,2023,9,Setembre,11,4,Nit,2.174929873,41.386697156,No respectar distàncies,189,2026-05-11 10:16:15.963225
2023S006679    ,1,Ciutat Vella,2,el Barri Gòtic,177101,Laietana,0069 0069,Divendres,2023,11,Novembre,10,14,Tarda,2.173471631,41.388079172,No determinada,190,2026-05-11 10:16:15.963225
2023S004849    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",198203,Marquès de l'Argentera,0017 0017,Divendres,2023,8,Agost,11,3,Nit,2.185193295,41.384458451,Altres,191,2026-05-11 10:16:15.963225
2023S002561    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",201400,Picasso,0005 0005,Dimarts,2023,5,Maig,2,5,Nit,2.182437621,41.388163173,Altres,192,2026-05-11 10:16:15.963225
2023S002859    ,1,Ciutat Vella,3,la Barceloneta,197903,Marítim de la Barceloneta,0023 0031,Dissabte,2023,5,Maig,13,13,Matí,2.195215428,41.383429917,Manca d'atenció a la conducció,193,2026-05-11 10:16:15.963225
2023S006362    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",201400,Picasso,0024 0024,Divendres,2023,10,Octubre,27,18,Tarda,2.183990263,41.386983751,Altres,194,2026-05-11 10:16:15.963225
2023S004283    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",163504,Isabel II,0002 0002,Divendres,2023,7,Juliol,14,19,Tarda,2.182551501,41.381357531,Gir indegut o sense precaució,195,2026-05-11 10:16:15.963225
2023S000868    ,1,Ciutat Vella,3,la Barceloneta,248050,Pau Vila,0011 0011,Diumenge,2023,2,Febrer,12,18,Tarda,2.18576489,41.381107728,No determinada,196,2026-05-11 10:16:15.963225
2023S001235    ,1,Ciutat Vella,3,la Barceloneta,311408,Sant Elm,0034 0036,Dijous,2023,3,Març,2,21,Tarda,2.188783268,41.377962879,No determinada,197,2026-05-11 10:16:15.963225
2023S001709    ,1,Ciutat Vella,3,la Barceloneta,701265,Litoral (Besòs),000910000,Divendres,2023,3,Març,24,14,Tarda,2.191424374,41.384369239,Desobeir altres senyals,198,2026-05-11 10:16:15.963225
2023S005298    ,1,Ciutat Vella,3,la Barceloneta,701266,Litoral (Llobregat),000900000,Dijous,2023,9,Setembre,7,10,Matí,2.188893064,41.383548507,Manca d'atenció a la conducció,199,2026-05-11 10:16:15.963225
2023S006712    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",232902,Urquinaona,0009 0009,Diumenge,2023,11,Novembre,12,12,Matí,2.17372945,41.388953131,Desobeir altres senyals,200,2026-05-11 10:16:15.963225
2023S000142    ,2,Eixample,10,Sant Antoni,285807,Rocafort,0057 0059,Dilluns,2023,1,Gener,9,10,Matí,2.155302769,41.377776122,Manca d'atenció a la conducció,201,2026-05-11 10:16:15.963225
2023S006298    ,2,Eixample,10,Sant Antoni,110803,Entença,0051 0051,Dimecres,2023,10,Octubre,25,12,Matí,2.153211639,41.377519093,Altres,202,2026-05-11 10:16:15.963225
2023S003905    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0426 0426,Dijous,2023,6,Juny,29,6,Matí,2.152902942,41.37787289,Desobeir semàfor,203,2026-05-11 10:16:15.963225
2023S002655    ,2,Eixample,10,Sant Antoni,127704,Floridablanca,0001 0001,Divendres,2023,5,Maig,5,9,Matí,2.154167022,41.374997338,Manca d'atenció a la conducció,204,2026-05-11 10:16:15.963225
2023S007392    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",201400,Picasso,0010 0010,Dimecres,2023,12,Desembre,13,20,Tarda,2.182403598,41.387890454,No determinada,205,2026-05-11 10:16:15.963225
2023S005069    ,2,Eixample,10,Sant Antoni,323203,Sepúlveda,0001 0001,Divendres,2023,8,Agost,25,12,Matí,2.152263789,41.375639002,No respectar distàncies,206,2026-05-11 10:16:15.963225
2023S006624    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",342900,Trafalgar,0014 0024,Dimecres,2023,11,Novembre,8,16,Tarda,2.175601383,41.389061937,Altres,207,2026-05-11 10:16:15.963225
2023S002199    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",269006,Portal Nou,0062 0062,Dilluns,2023,4,Abril,17,14,Tarda,2.181009874,41.389708177,Desobeir semàfor,208,2026-05-11 10:16:15.963225
2023S003583    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades,0009 0009,Divendres,2023,6,Juny,16,13,Matí,2.184575563,41.389756,Desobeir semàfor,209,2026-05-11 10:16:15.963225
2023S005402    ,2,Eixample,10,Sant Antoni,323203,Sepúlveda,0129 0129,Dimarts,2023,9,Setembre,12,20,Tarda,2.159810459,41.381174403,Desconegut,249,2026-05-11 10:16:15.963225
2023S001190    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",359109,Lluís Companys,0001 0005,Dimarts,2023,2,Febrer,28,17,Tarda,2.18235136,41.389034489,No respectar distàncies,210,2026-05-11 10:16:15.963225
2023S004303    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0380 0380,Diumenge,2023,7,Juliol,16,17,Tarda,2.150378258,41.375642941,Altres,211,2026-05-11 10:16:15.963225
2023S007006    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0392 0392,Dissabte,2023,11,Novembre,25,14,Tarda,2.150649542,41.376180531,Altres,212,2026-05-11 10:16:15.963225
2023S002931    ,2,Eixample,10,Sant Antoni,127704,Floridablanca,0060 0062,Dimecres,2023,5,Maig,17,12,Matí,2.157554461,41.377778295,Manca d'atenció a la conducció,213,2026-05-11 10:16:15.963225
2023S006857    ,2,Eixample,10,Sant Antoni,323203,Sepúlveda,0096 0096,Dissabte,2023,11,Novembre,18,21,Tarda,2.157306196,41.379150488,No determinada,214,2026-05-11 10:16:15.963225
2023S001817    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat,0161 0163,Dijous,2023,3,Març,30,9,Matí,2.153368051,41.382521313,Manca d'atenció a la conducció,215,2026-05-11 10:16:15.963225
2023S006779    ,2,Eixample,9,la Nova Esquerra de l'Eixample,184402,Llança,0037 0037,Dimecres,2023,11,Novembre,15,13,Matí,2.145144047,41.380196244,Manca d'atenció a la conducció,216,2026-05-11 10:16:15.963225
2023S000193    ,2,Eixample,9,la Nova Esquerra de l'Eixample,287201,Roma,0030 0030,Dijous,2023,1,Gener,12,9,Matí,2.14575855,41.38158346,No respectat pas de vianants,217,2026-05-11 10:16:15.963225
2023S001975    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,0028 0028,Dijous,2023,4,Abril,6,15,Tarda,2.177973864,41.38467746,Gir indegut o sense precaució,218,2026-05-11 10:16:15.963225
2023S003344    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó,0001 0005,Dilluns,2023,6,Juny,5,5,Nit,2.146127447,41.378311959,Canvi de carril sense precaució,219,2026-05-11 10:16:15.963225
2023S004458    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0121 0123,Dissabte,2023,7,Juliol,22,22,Nit,2.154578693,41.384944945,Manca d'atenció a la conducció,220,2026-05-11 10:16:15.963225
2023S006875    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença,0137B0137B,Dilluns,2023,11,Novembre,20,1,Nit,2.147350697,41.38194223,Manca d'atenció a la conducció,221,2026-05-11 10:16:15.963225
2023S003502    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença,0139 0139,Dilluns,2023,6,Juny,12,17,Tarda,2.147189869,41.382187394,Gir indegut o sense precaució,222,2026-05-11 10:16:15.963225
2023S005188    ,2,Eixample,9,la Nova Esquerra de l'Eixample,287201,Roma,0042 0044,Dijous,2023,8,Agost,31,22,Nit,2.147189869,41.382187394,No determinada,223,2026-05-11 10:16:15.963225
2023S006479    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó,0104 0104,Dijous,2023,11,Novembre,2,9,Matí,2.153740246,41.383655935,No respectar distàncies,224,2026-05-11 10:16:15.963225
2023S007039    ,2,Eixample,9,la Nova Esquerra de l'Eixample,169409,Corts Catalanes,0433 0433,Diumenge,2023,11,Novembre,26,23,Nit,2.153085979,41.378338124,Avançament defectuós/improcedent,225,2026-05-11 10:16:15.963225
2023S007571    ,2,Eixample,9,la Nova Esquerra de l'Eixample,18505,Aragó,0008 0008,Dimecres,2023,12,Desembre,20,21,Tarda,2.148935148,41.380028952,Manca d'atenció a la conducció,226,2026-05-11 10:16:15.963225
2023S004068    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177101,Laietana,0040 0040,Dimecres,2023,7,Juliol,5,12,Matí,2.176285322,41.385674958,Desconegut,227,2026-05-11 10:16:15.963225
2023S006007    ,2,Eixample,9,la Nova Esquerra de l'Eixample,285807,Rocafort,0235 0237,Dimarts,2023,10,Octubre,10,17,Tarda,2.145278126,41.385212899,Manca d'atenció a la conducció,228,2026-05-11 10:16:15.963225
2023S000765    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",317404,Santa Maria,0002 0003,Dimarts,2023,2,Febrer,7,9,Matí,2.182043405,41.383368008,Manca d'atenció a la conducció,229,2026-05-11 10:16:15.963225
2023S002920    ,2,Eixample,9,la Nova Esquerra de l'Eixample,100800,Diputació,0015 0019,Dimecres,2023,5,Maig,17,9,Matí,2.151136183,41.378293593,No respectar distàncies,230,2026-05-11 10:16:15.963225
2023S000946    ,2,Eixample,9,la Nova Esquerra de l'Eixample,162002,Josep Tarradellas,0062 0062,Dimecres,2023,2,Febrer,15,17,Tarda,2.142628031,41.385656815,No determinada,231,2026-05-11 10:16:15.963225
2023S006530    ,2,Eixample,9,la Nova Esquerra de l'Eixample,162002,Josep Tarradellas,0062 0062,Divendres,2023,11,Novembre,3,19,Tarda,2.142628031,41.385656815,Manca d'atenció a la conducció,232,2026-05-11 10:16:15.963225
2023S002479    ,2,Eixample,9,la Nova Esquerra de l'Eixample,227800,Nicaragua,0001 0003,Dijous,2023,4,Abril,27,17,Tarda,2.143775351,41.381370475,Desobeir semàfor,233,2026-05-11 10:16:15.963225
2023S004675    ,2,Eixample,9,la Nova Esquerra de l'Eixample,268003,Provença,0001 0005,Dimarts,2023,8,Agost,1,23,Nit,2.143190526,41.381079326,No respectat pas de vianants,234,2026-05-11 10:16:15.963225
2023S001315    ,2,Eixample,9,la Nova Esquerra de l'Eixample,110803,Entença,0126 0126,Dilluns,2023,3,Març,6,16,Tarda,2.148275464,41.381369259,No determinada,235,2026-05-11 10:16:15.963225
2023S000520    ,2,Eixample,9,la Nova Esquerra de l'Eixample,287201,Roma,0092 0092,Dijous,2023,1,Gener,26,17,Tarda,2.150079593,41.383415407,Gir indegut o sense precaució,236,2026-05-11 10:16:15.963225
2023S004338    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat,0141 0143,Dimarts,2023,7,Juliol,18,14,Tarda,2.15506087,41.381370965,Gir indegut o sense precaució,237,2026-05-11 10:16:15.963225
